-0.1635  	0.16592  	0.06016  	0.13359  	0.07561  	-0.1660  	0.56102  	-0.2140  	0.29028  	-0.1879  	0.31801  	0.04738  	-0.1937  	-1.2683  	-1.1352  	0.21309  	0.76934  	1.52176  	1.07234  	0.86655  	-0.2428  	0.52767  	0.57969  	-0.1330  	0.53177  	0.11255  	-0.2733  	-0.1672  	0.27439  	0.11482  	-0.1543  	0.18024  	-0.2307  	0.01763  	0.16296  	0.16237  	-0.0545  	-0.0453  	-0.0331  	0.21633  	0.00290  	-0.1089  	-0.0566  	0.24006  	0.05649  	-0.0214  	-0.0037  	-0.0171  	-0.0167  	-0.1501  	-0.0915  	-0.0478  	-0.0183  	-0.0394  	-0.0010  	0.00205  	0.01497  	0.02663  	0.00209  	-0.0441  	-0.0264  	0.02143  	0.08573  	0.01709  	0.21598  	0.01024  	-0.0863  	-0.0072  	0.01330  	1.17493  	1.16511  	127.739  	109.447  	
-0.2911  	0.11510  	-0.0177  	0.07255  	-0.0223  	-0.2053  	0.56441  	-0.2523  	0.26197  	-0.2415  	0.32540  	0.01080  	-0.2025  	-1.2933  	-1.0466  	0.08407  	0.78389  	1.50025  	1.07069  	0.82162  	-0.1889  	0.51972  	0.66376  	-0.1265  	0.49141  	0.13315  	-0.2506  	-0.2202  	0.29502  	0.08164  	-0.1278  	0.16900  	-0.2357  	0.02860  	0.13567  	0.11353  	-0.0223  	-0.0293  	-0.0552  	0.20287  	0.03423  	-0.1093  	-0.0555  	0.23813  	0.06584  	-0.0231  	3.78815  	-0.0358  	-0.0261  	-0.1515  	-0.0972  	-0.0474  	-0.0167  	-0.0366  	-0.0046  	0.00084  	0.01505  	0.02731  	0.00757  	-0.0461  	-0.0251  	0.02512  	0.07993  	0.01760  	0.21827  	0.00849  	-0.0878  	-0.0079  	0.01178  	1.18500  	1.16511  	127.739  	109.447  	
-0.2386  	0.14675  	-0.0097  	0.06391  	-0.0093  	-0.1843  	0.54258  	-0.2217  	0.27110  	-0.2977  	0.30118  	0.03956  	-0.2219  	-1.2706  	-1.0094  	0.09085  	0.77761  	1.51290  	1.07367  	0.83345  	-0.2052  	0.55610  	0.72244  	-0.1282  	0.46773  	0.15342  	-0.2681  	-0.2472  	0.27822  	0.08249  	-0.1166  	0.14193  	-0.2369  	0.02408  	0.11266  	0.08290  	-0.0217  	-0.0308  	-0.0547  	0.21070  	0.01663  	-0.0975  	-0.0848  	0.23034  	0.05657  	-0.0226  	0.00712  	-0.0248  	-0.0301  	-0.1506  	-0.1113  	-0.0468  	-0.0157  	-0.0395  	-0.0067  	-0.0008  	0.00496  	0.02352  	0.00285  	-0.0477  	-0.0242  	0.03243  	0.08157  	0.01785  	0.22054  	0.00831  	-0.0891  	-0.0084  	0.01042  	1.19787  	1.16511  	127.739  	109.447  	
-0.3798  	0.17524  	-0.0030  	0.04344  	0.02498  	-0.3665  	0.52786  	-0.1120  	0.27808  	-0.2020  	0.37384  	0.12574  	-0.0635  	-1.1525  	-0.9219  	-0.0416  	0.84645  	1.35309  	1.09307  	0.55771  	-0.1763  	0.35271  	0.44065  	-0.1438  	0.34029  	0.24892  	-0.3463  	-0.3159  	0.37574  	0.06187  	0.03307  	0.05000  	-0.2616  	-0.1294  	0.05633  	0.02689  	-0.1693  	-0.0692  	-0.1302  	0.13353  	0.06469  	0.04974  	-0.1918  	0.29230  	-0.0124  	0.00085  	-0.0193  	0.00742  	-0.0397  	-0.1527  	-0.0928  	-0.0449  	-0.0319  	-0.0208  	0.00047  	-0.0023  	0.00476  	0.01278  	0.00504  	-0.0362  	-0.0204  	0.04374  	0.06247  	0.02129  	0.22219  	0.00827  	-0.0896  	-0.0090  	0.00971  	1.20158  	1.16511  	127.739  	109.447  	
-0.5333  	0.09698  	-0.1081  	0.03937  	0.03043  	-0.5416  	0.48833  	-0.0709  	0.23645  	-0.2021  	0.60533  	0.12531  	-0.0655  	-1.2375  	-0.9826  	-0.0893  	0.89675  	1.18652  	1.17007  	0.44241  	0.00546  	0.11067  	0.18541  	-0.1034  	0.23098  	0.33798  	-0.3494  	-0.4297  	0.35551  	0.00904  	0.11897  	0.03932  	-0.3386  	-0.2628  	0.08042  	-0.0182  	-0.1907  	-0.0572  	-0.2704  	0.03923  	0.10049  	0.15655  	-0.3077  	0.34738  	-0.0288  	0.01851  	-0.0375  	0.00274  	-0.0564  	-0.1570  	-0.0940  	-0.0435  	-0.0165  	-0.0085  	0.00547  	0.00088  	-0.0019  	0.00470  	0.00253  	-0.0268  	-0.0145  	0.03494  	0.04738  	0.01522  	0.22282  	0.00953  	-0.0891  	-0.0095  	0.00886  	1.20269  	1.16511  	127.739  	109.447  	
-0.5062  	0.11975  	-0.0544  	-0.0765  	-0.0119  	-0.5478  	0.45726  	-0.0415  	0.23260  	-0.1904  	0.67097  	0.13261  	-0.0925  	-1.2892  	-0.9497  	-0.1306  	0.93602  	1.14521  	1.19493  	0.37181  	0.04556  	0.06563  	0.15917  	-0.0826  	0.21151  	0.38218  	-0.3682  	-0.4465  	0.33501  	-0.0176  	0.13563  	0.01325  	-0.3492  	-0.3052  	0.03326  	-0.0376  	-0.1934  	-0.0470  	-0.2963  	0.01748  	0.14323  	0.17080  	-0.3318  	0.37139  	-0.0469  	0.02205  	-0.0324  	-0.0034  	-0.0594  	-0.1621  	-0.0992  	-0.0409  	-0.0164  	-0.0027  	0.00405  	-0.0115  	-0.0042  	0.00262  	8.45529  	-0.0226  	-0.0166  	0.03172  	0.03959  	0.01579  	0.22241  	0.01020  	-0.0884  	-0.0100  	0.00786  	1.20892  	1.16511  	127.739  	109.447  	
-0.3536  	0.11562  	0.10107  	-0.1259  	-0.1142  	-0.3481  	0.51724  	-0.0899  	0.26453  	-0.1812  	0.52599  	0.07008  	-0.0411  	-1.2694  	-0.9675  	-0.0983  	0.95926  	1.14547  	1.18603  	0.37278  	-0.0070  	0.13941  	0.29614  	-0.1260  	0.27357  	0.36317  	-0.3442  	-0.4744  	0.37010  	0.00680  	0.15030  	0.01539  	-0.3532  	-0.2812  	-0.0169  	-0.0252  	-0.1835  	-0.0455  	-0.2656  	0.03961  	0.17553  	0.12945  	-0.2629  	0.37074  	-0.0445  	0.01286  	-0.0306  	0.01955  	-0.0542  	-0.1741  	-0.1007  	-0.0404  	-0.0244  	-0.0098  	-0.0021  	-0.0089  	0.00213  	0.00264  	-0.0038  	-0.0239  	-0.0120  	0.03432  	0.04663  	0.01412  	0.21992  	0.01130  	-0.0877  	-0.0101  	0.00815  	1.20010  	1.16511  	127.739  	109.447  	
-0.3448  	0.20644  	0.06131  	-0.0812  	-0.0621  	-0.3595  	0.55630  	-0.1379  	0.29234  	-0.1754  	0.37403  	0.07869  	-0.0787  	-1.2274  	-0.9574  	-0.0719  	0.88000  	1.32746  	1.13824  	0.57748  	-0.1286  	0.33603  	0.50357  	-0.2140  	0.28791  	0.26688  	-0.3656  	-0.3318  	0.34592  	0.02493  	0.05845  	0.05951  	-0.2828  	-0.1296  	-0.0212  	0.00158  	-0.1441  	-0.0420  	-0.1581  	0.09419  	0.15765  	0.00458  	-0.1565  	0.33087  	-0.0034  	-0.0076  	-0.0136  	0.00845  	-0.0315  	-0.1651  	-0.1057  	-0.0520  	-0.0256  	-0.0217  	-0.0008  	0.00070  	0.00484  	0.01371  	-0.0040  	-0.0350  	-0.0114  	0.04168  	0.06091  	0.01857  	0.21735  	0.01100  	-0.0873  	-0.0101  	0.00906  	1.18909  	1.16511  	127.739  	109.447  	
-0.4033  	0.11488  	-0.0420  	-0.0976  	-0.0577  	-0.3457  	0.54578  	-0.2166  	0.31329  	-0.1731  	0.44248  	0.02940  	-0.1906  	-1.3204  	-1.1201  	0.03933  	0.77846  	1.49734  	1.08205  	0.82294  	-0.2164  	0.52844  	0.74239  	-0.2221  	0.38813  	0.17543  	-0.3594  	-0.1995  	0.26932  	0.04326  	-0.0801  	0.12676  	-0.1888  	0.02777  	0.05625  	0.06287  	-0.0397  	-0.0487  	-0.0356  	0.18189  	0.07232  	-0.1160  	-0.0377  	0.23858  	0.05231  	-0.0186  	0.00576  	-0.0180  	-0.0277  	-0.1492  	-0.1100  	-0.0477  	-0.0245  	-0.0364  	-0.0072  	-0.0021  	0.00296  	0.02503  	0.00200  	-0.0459  	-0.0236  	0.04161  	0.07789  	0.01803  	0.21390  	0.01000  	-0.0877  	-0.0102  	0.00936  	1.18682  	1.16511  	127.739  	109.447  	
-0.3922  	0.11546  	-0.0355  	-0.1122  	-0.0566  	-0.3030  	0.56364  	-0.1847  	0.28159  	-0.1997  	0.49558  	0.01857  	-0.1906  	-1.2729  	-1.0808  	0.03990  	0.75754  	1.47256  	1.06841  	0.85286  	-0.1676  	0.54641  	0.75016  	-0.1399  	0.39644  	0.17054  	-0.3110  	-0.2468  	0.22919  	0.04607  	-0.0847  	0.12287  	-0.1970  	0.02225  	0.11962  	0.06507  	0.00676  	-0.0323  	-0.0658  	0.18475  	0.04986  	-0.1056  	-0.0691  	0.23765  	0.05725  	-0.0184  	0.01343  	-0.0379  	-0.0359  	-0.1424  	-0.1114  	-0.0476  	-0.0152  	-0.0356  	-0.0119  	-0.0030  	0.00654  	0.02634  	0.00227  	-0.0427  	-0.0221  	0.03682  	0.07731  	0.01110  	0.21158  	0.00821  	-0.0883  	-0.0099  	0.00929  	1.17339  	1.16511  	127.739  	109.447  	
-0.3717  	0.13475  	-0.0291  	-0.0249  	-0.0126  	-0.2745  	0.54978  	-0.1475  	0.29514  	-0.2063  	0.41654  	0.07401  	-0.1398  	-1.1890  	-1.0283  	0.07147  	0.76882  	1.46998  	1.06485  	0.81343  	-0.2027  	0.56874  	0.74785  	-0.1520  	0.37950  	0.18047  	-0.3187  	-0.2444  	0.26231  	0.05728  	-0.0866  	0.11510  	-0.1886  	0.01572  	0.11280  	0.04382  	-0.0490  	-0.0552  	-0.0329  	0.19557  	0.03941  	-0.1029  	-0.0413  	0.23037  	0.05053  	-0.0197  	0.01028  	-0.0157  	-0.0230  	-0.1477  	-0.1102  	-0.0489  	-0.0264  	-0.0421  	-0.0108  	0.00151  	0.00515  	0.01932  	0.00299  	-0.0443  	-0.0230  	0.03855  	0.07585  	0.01368  	0.20897  	0.00717  	-0.0885  	-0.0096  	0.00960  	1.16355  	1.16511  	127.739  	109.447  	
-0.1693  	0.19820  	0.05245  	0.18710  	0.06034  	-0.1614  	0.54190  	-0.1105  	0.34143  	-0.2642  	0.28730  	0.17204  	-0.0851  	-1.1075  	-0.8801  	0.08549  	0.77284  	1.47259  	1.03784  	0.84086  	-0.1481  	0.59244  	0.71223  	-0.1667  	0.31717  	0.17739  	-0.3639  	-0.2123  	0.24060  	0.05931  	-0.0818  	0.11826  	-0.1455  	0.03232  	0.12511  	-0.0064  	-0.0664  	-0.0561  	-0.0273  	0.20316  	0.03379  	-0.1108  	-0.0461  	0.23315  	0.04660  	-0.0172  	0.00916  	-0.0149  	-0.0283  	-0.1431  	-0.1058  	-0.0513  	-0.0226  	-0.0446  	-0.0144  	0.00062  	0.00752  	0.02198  	-0.0034  	-0.0475  	-0.0246  	0.03975  	0.07417  	0.01665  	0.20711  	0.00531  	-0.0891  	-0.0096  	0.00989  	1.16508  	1.16511  	127.739  	109.447  	
0.23223  	0.32452  	0.30356  	0.32720  	0.08014  	0.02284  	0.55196  	0.04397  	0.41268  	-0.2748  	0.33045  	0.16595  	-0.0477  	-0.8738  	-0.6618  	0.21712  	0.76764  	1.41620  	1.07471  	0.78109  	0.07712  	0.57892  	0.75127  	-0.0978  	0.30241  	0.12480  	-0.3093  	-0.4449  	0.04928  	0.04674  	-0.0819  	0.16189  	-0.1299  	0.01749  	0.25505  	-0.0790  	0.11188  	0.00359  	-0.1087  	0.16740  	0.00987  	-0.1217  	-0.0368  	0.23772  	0.04757  	-0.0175  	0.01091  	-0.0048  	-0.0143  	-0.1354  	-0.1149  	-0.0509  	-0.0189  	-0.0352  	-0.0089  	0.01361  	0.00147  	0.02542  	-0.0063  	-0.0446  	-0.0224  	0.05161  	0.07608  	0.01191  	0.20613  	0.00400  	-0.0899  	-0.0094  	0.00902  	1.17280  	1.16511  	127.739  	109.447  	
0.31916  	0.34934  	0.37888  	0.32347  	0.00189  	0.07190  	0.55185  	0.09789  	0.43588  	-0.3184  	0.47891  	0.16816  	-0.0838  	-0.8733  	-0.6599  	0.26941  	0.76648  	1.35294  	1.07580  	0.72508  	0.21617  	0.59553  	0.79380  	-0.0507  	0.29390  	0.12205  	-0.1950  	-0.5829  	-0.0644  	0.04047  	-0.1124  	0.19454  	-0.1282  	0.01583  	0.32828  	-0.1151  	0.23014  	0.05903  	-0.1566  	0.11063  	-0.0288  	-0.1068  	-0.0364  	0.22315  	0.04362  	-0.0192  	0.00935  	-0.0087  	-0.0110  	-0.1434  	-0.1256  	-0.0500  	-0.0180  	-0.0277  	-0.0068  	0.01508  	-0.0023  	0.02437  	-0.0034  	-0.0387  	-0.0224  	0.04291  	0.07495  	0.01313  	0.20675  	0.00339  	-0.0902  	-0.0098  	0.00828  	1.18217  	1.16511  	127.739  	109.447  	
0.31433  	0.35589  	0.37236  	0.33342  	-0.0092  	0.07763  	0.55377  	0.11101  	0.44330  	-0.3741  	0.49449  	0.16754  	-0.0904  	-0.8494  	-0.6434  	0.26808  	0.76902  	1.32950  	1.07431  	0.68576  	0.26561  	0.58387  	0.82048  	-0.0145  	0.28577  	0.11228  	-0.1444  	-0.6179  	-0.1164  	0.02930  	-0.1215  	0.21152  	-0.1257  	0.01193  	0.36873  	-0.1424  	0.27094  	0.06669  	-0.1701  	0.09825  	-0.0419  	-0.1053  	-0.0498  	0.22525  	0.04483  	-0.0163  	0.00527  	-0.0098  	-0.0122  	-0.1384  	-0.1255  	-0.0495  	-0.0155  	-0.0257  	-0.0103  	0.01764  	-0.0051  	0.02460  	-0.0033  	-0.0374  	-0.0187  	0.04365  	0.07313  	0.01186  	0.20773  	0.00515  	-0.0900  	-0.0100  	0.00819  	1.18087  	1.16511  	127.739  	109.447  	
0.30691  	0.35456  	0.37198  	0.34595  	0.00544  	0.09646  	0.56804  	0.10842  	0.44837  	-0.3733  	0.49448  	0.16812  	-0.0803  	-0.8142  	-0.6613  	0.27841  	0.77212  	1.33288  	1.06293  	0.69264  	0.25423  	0.57488  	0.79496  	-0.0049  	0.30855  	0.11229  	-0.1486  	-0.6002  	-0.1042  	0.03404  	-0.1204  	0.20418  	-0.1254  	0.01670  	0.37029  	-0.1268  	0.25485  	0.05598  	-0.1627  	0.10715  	-0.0482  	-0.1024  	-0.0540  	0.22181  	0.04830  	-0.0161  	0.00371  	-0.0083  	-0.0127  	-0.1377  	-0.1193  	-0.0480  	-0.0140  	-0.0275  	-0.0126  	0.01912  	-0.0069  	0.02578  	-0.0037  	-0.0364  	-0.0179  	0.04415  	0.07519  	0.01221  	0.20826  	0.00700  	-0.0888  	-0.0103  	0.00891  	1.16497  	1.16511  	127.739  	109.447  	
-0.4120  	0.12402  	-0.1205  	-0.0370  	0.00102  	-0.4219  	0.52032  	-0.2134  	0.36099  	-0.1146  	0.61293  	0.21076  	-0.1140  	-1.0997  	-1.2120  	0.16671  	0.74120  	1.47362  	1.06048  	0.91759  	-0.2113  	0.49316  	0.70017  	-0.1298  	0.17809  	0.23874  	-0.5657  	-0.0858  	0.16466  	-0.0344  	-0.0409  	0.11831  	-0.1198  	0.03400  	0.10576  	0.01755  	-0.0889  	-0.0886  	-0.0427  	0.13861  	0.05388  	-0.0955  	-0.0801  	0.21093  	0.03229  	-0.0170  	0.00664  	0.00255  	-0.0020  	-0.1375  	-0.1135  	-0.0521  	-0.0236  	-0.0380  	-0.0064  	0.00559  	0.00353  	0.03348  	0.00302  	-0.0427  	-0.0149  	0.04797  	0.08191  	0.02305  	0.20734  	0.00926  	-0.0878  	-0.0101  	0.00909  	1.16356  	1.16511  	127.739  	109.447  	
-0.6686  	-0.0074  	-0.2522  	-0.2246  	0.01265  	-0.5922  	0.57962  	-0.2002  	0.30785  	-0.0780  	0.72755  	0.09137  	-0.1694  	-1.2297  	-1.2656  	-0.0351  	0.72775  	1.47664  	1.04780  	0.92222  	-0.1597  	0.51833  	0.64232  	-0.1498  	0.25739  	0.19599  	-0.4881  	-0.1727  	0.18827  	-0.0294  	-0.0647  	0.09702  	-0.1372  	0.02178  	0.14215  	0.03761  	-0.0676  	-0.0861  	-0.0523  	0.15198  	-0.0062  	-0.0886  	-0.0811  	0.17261  	0.07026  	-0.0205  	0.00910  	-0.0119  	-0.0229  	-0.1310  	-0.1118  	-0.0483  	-0.0266  	-0.0438  	-0.0076  	-0.0099  	0.00517  	0.02277  	0.00102  	-0.0373  	-0.0238  	0.03690  	0.08175  	0.01679  	0.20475  	0.01034  	-0.0864  	-0.0097  	0.00847  	1.17705  	1.16511  	127.739  	109.447  	
-0.6072  	0.00485  	-0.1128  	-0.1688  	-0.0146  	-0.6422  	0.51932  	-0.0883  	0.33643  	-0.1198  	0.81322  	0.04036  	-0.2109  	-1.1747  	-1.1544  	-0.0941  	0.78694  	1.41666  	1.05229  	0.87720  	0.01732  	0.48966  	0.68714  	-0.0157  	0.28017  	0.17679  	-0.3670  	-0.3704  	0.04508  	-0.0402  	-0.0697  	0.09560  	-0.1286  	0.00529  	0.22599  	-0.0646  	0.04821  	-0.0656  	-0.0787  	0.13609  	-0.0218  	-0.0755  	-0.1151  	0.19640  	0.07086  	-0.0054  	0.00930  	-0.0363  	-0.0358  	-0.1331  	-0.1145  	-0.0464  	-0.0339  	-0.0431  	-0.0232  	-0.0006  	0.00131  	0.02446  	-0.0040  	-0.0508  	-0.0200  	0.03733  	0.07628  	0.00900  	0.20123  	0.01158  	-0.0852  	-0.0089  	0.00948  	1.17584  	1.16511  	127.739  	109.447  	
